Id,durationOfStay,gender,Age,kids,destinationCode,AcomType
1010193,5,F,38,1,IT,Hotel
1011569,5,F,39,1,NL,Hotel
1013392,5,M,31,0,ES,Apt
1010675,2,M,36,0,ES,Hotel
1011154,3,F,43,0,IT,Hotel
1011834,4,M,36,0,BE,Hotel
1011931,6,M,37,0,BE,Hotel
1003044,9,F,37,0,,Apt
1013466,3,M,43,0,UK,Apt
1011714,5,F,41,,UK,Apt
1013365,6,F,48,1,NL,Apt
1005224,4,M,43,1,NL,Hotel
1001913,4,M,40,,,Hotel
1001151,3,F,49,0,ES,Hotel
1010074,4,M,39,1,ES,Apt
1004018,4,F,45,,IT,Hotel
1004550,2,M,32,,NL,Apt
1006169,4,F,43,1,SE,Hotel
1005628,5,F,33,1,DK,Hotel
1007852,3,F,,1,DK,Hotel
1005254,6,M,47,0,DK,Apt
1008350,3,M,40,1,ES,Apt
1007758,6,M,34,,,Hotel
1011235,2,M,35,1,ES,Apt
1002521,3,M,39,1,,Apt
1009670,2,M,,1,BE,Hotel
1007734,6,F,46,0,,Hotel
1010805,7,F,42,0,UK,Hotel
1009570,3,F,41,0,IT,Hotel
1010842,5,M,46,0,UK,Apt
1008975,3,F,38,0,SE,Apt
1000838,9,F,,0,NL,Apt
1012187,5,F,33,1,NL,Hotel
1009014,4,M,45,0,,Apt
1007344,4,M,37,1,UK,Apt
1000328,2,F,45,1,ES,Apt
1009777,5,M,52,0,IT,Apt
1009054,4,M,43,,FI,Hotel
1007468,3,M,,1,IT,Hotel
1007453,2,F,41,,NL,Hotel
1008841,4,F,50,0,SE,Hotel
1009296,4,M,42,1,ES,Hotel
1012897,2,M,38,0,UK,Hotel
1001862,4,M,39,1,,Apt
1005180,2,M,38,0,IT,Hotel
1013957,9,M,,1,NL,Apt
1009915,4,M,45,0,DK,Apt
1006531,5,F,46,1,ES,Apt
1011987,7,M,37,1,UK,Apt
1008990,3,M,35,1,UK,Apt
1004276,3,F,43,1,,Apt
1004921,2,F,36,0,FI,Apt
1010303,3,F,32,1,IT,Hotel
1006701,2,M,39,0,IT,Hotel
1002577,3,F,51,,IT,Hotel
1002875,5,M,40,1,,Hotel
1006687,5,M,45,1,BE,Hotel
1004436,5,M,,0,SE,Hotel
1011903,3,F,39,0,BE,Apt
1008846,4,F,32,0,IT,Hotel
1010036,5,F,42,0,,Hotel
1013678,4,M,42,0,SE,Apt
1011791,2,M,32,1,SE,Apt
1009086,6,F,44,1,DK,Apt
1013419,3,M,37,1,NL,Hotel
1005495,5,M,42,1,NL,Apt
1002273,3,M,40,1,FI,Hotel
1006219,4,M,,0,FI,Apt
1007422,6,F,,0,DK,Hotel
1008445,3,M,34,1,NL,Hotel
1009270,5,F,,1,SE,Hotel
1004783,4,M,43,1,,Hotel
1011322,1,M,30,0,,Hotel
1006217,3,M,33,1,SE,Hotel
1012311,3,F,37,1,NL,Hotel
1004575,1,F,43,0,,Apt
1000346,3,M,38,1,,Apt
1008241,4,F,35,,IT,Apt
1009459,3,F,36,0,UK,Apt
1000242,3,F,39,0,BE,Apt
1012697,1,M,41,0,DK,Apt
1003423,2,M,44,0,FI,Apt
1000820,6,M,,1,DK,Hotel
1013341,5,F,,1,SE,Hotel
1006461,6,M,36,1,ES,Apt
1007384,3,F,33,0,SE,Apt
1011388,6,F,41,0,IT,Hotel
1005980,4,M,37,1,,Apt
1004168,3,F,46,0,SE,Hotel
1008802,7,F,34,0,,Apt
1004407,5,M,38,0,SE,Hotel
1001767,4,M,42,1,,Hotel
1004743,2,M,35,1,BE,Apt
1003300,3,F,41,0,DK,Hotel
1007127,2,F,41,0,FI,Hotel
1004214,5,F,39,1,BE,Hotel
1000895,6,M,39,1,DK,Apt
1007523,5,M,39,1,IT,Apt
1005076,6,F,41,1,,Apt
1004004,3,M,48,1,FI,Hotel
1009006,4,M,,0,SE,Hotel
1012160,3,M,32,0,DK,Hotel
1000543,8,F,39,1,FI,Hotel
1008507,5,F,39,0,IT,Apt
1005445,4,F,37,1,NL,Hotel
1000006,7,F,45,1,DK,Apt
1002027,3,F,33,0,DK,Apt
1005954,7,M,41,1,UK,Hotel
1012817,4,M,42,0,FI,Apt
1011908,4,F,43,1,ES,Hotel
1001522,4,M,39,0,SE,Hotel
1011892,2,F,42,0,SE,Apt
1012075,5,M,34,0,BE,Hotel
1012684,4,M,38,0,DK,Hotel
1011385,4,F,38,0,,Hotel
1010311,6,F,,0,UK,Apt
1005337,3,M,45,0,UK,Hotel
1013137,5,M,44,0,BE,Apt
1012175,6,M,41,0,NL,Apt
1001777,3,M,33,1,,Apt
1013646,2,M,36,0,DK,Hotel
1003107,4,M,39,1,,Apt
1001505,4,M,43,1,UK,Hotel
1008322,3,M,50,1,BE,Hotel
1004607,3,M,35,1,FI,Hotel
1011890,5,F,40,1,NL,Hotel
1009940,4,F,41,0,FI,Hotel
1003868,7,F,,1,ES,Apt
1003882,3,F,33,0,,Hotel
1010986,7,M,,1,,Apt
1012023,2,F,39,,ES,Hotel
1012839,1,M,37,0,IT,Hotel
1009939,5,M,38,0,ES,Hotel
1004867,2,F,47,0,,Hotel
1003731,3,M,32,0,UK,Hotel
1002855,3,M,37,0,UK,Hotel
1004638,3,F,36,0,SE,Apt
1002839,3,M,34,1,BE,Hotel
1003943,3,M,40,0,FI,Hotel
1003543,4,M,36,1,SE,Apt
1004361,5,M,43,1,UK,Hotel
1012406,5,F,43,1,DK,Apt
1000136,4,F,44,1,IT,Apt
1014053,1,M,34,0,FI,Apt
1011194,2,M,,0,FI,Hotel
1004866,2,F,,0,FI,Hotel
1004169,7,F,40,0,SE,Hotel
1006313,3,M,49,1,,Hotel
1005749,4,F,37,1,BE,Hotel
1010934,4,F,36,1,BE,Hotel
1004782,6,F,38,0,IT,Apt
1009782,3,F,32,,UK,Hotel
1000251,3,F,47,0,BE,Hotel
1011028,6,F,43,0,SE,Hotel
1001341,3,M,,1,SE,Apt
1011004,4,M,34,1,SE,Apt
1009409,4,M,42,0,,Apt
1013991,4,M,36,0,ES,Hotel
1000119,3,F,42,0,ES,Hotel
1000226,6,M,38,1,NL,Apt
1008745,3,F,37,1,,Hotel
1008877,5,M,39,0,NL,Hotel
1004136,3,F,44,,UK,Hotel
1000588,4,F,50,1,SE,Apt
1012891,3,F,40,0,,Apt
1010629,4,F,48,0,IT,Hotel
1004117,3,F,44,0,FI,Hotel
1012407,5,M,44,0,DK,Apt
1012261,2,M,45,0,SE,Apt
1013892,5,M,44,1,SE,Hotel
1002425,1,M,47,1,ES,Hotel
1011968,2,M,48,1,IT,Hotel
1002660,3,F,32,0,SE,Apt
1011220,5,F,35,1,UK,Hotel
1008635,3,F,44,0,UK,Hotel
1007952,4,M,46,1,ES,Hotel
1011970,5,M,38,,BE,Hotel
1004476,3,M,,1,SE,Apt
1012199,7,M,39,1,UK,Hotel
1002071,4,F,39,1,SE,Hotel
1004457,4,M,37,1,SE,Apt
1008483,4,M,38,1,FI,Apt
1001380,4,M,,0,ES,Hotel
1012554,6,M,,1,ES,Hotel
1003718,4,M,,0,NL,Hotel
1010158,6,F,45,0,ES,Hotel
1010592,2,M,34,1,SE,Hotel
1010089,2,M,,1,DK,Hotel
1000437,1,F,46,1,SE,Hotel
1011289,3,F,,1,DK,Hotel
1006137,3,M,45,0,NL,Apt
1003991,4,M,37,0,SE,Hotel
1009437,5,F,44,1,BE,Apt
1001080,6,F,51,1,FI,Apt
1001356,2,M,42,1,FI,Hotel
1002526,4,M,38,1,FI,Apt
1007424,3,F,36,1,DK,Hotel
1007066,4,F,49,1,IT,Hotel
1012770,4,M,39,1,UK,Hotel
1011453,5,M,37,1,,Apt
1009795,4,F,50,0,SE,Hotel
1013316,3,F,38,1,DK,Hotel
1001705,6,F,35,0,IT,Apt
1008398,4,M,,0,BE,Apt
1000274,8,F,31,0,UK,Hotel
1009053,4,M,41,0,FI,Apt
1004229,5,F,50,0,IT,Hotel
1006381,5,M,35,1,UK,Hotel
1002109,9,M,,1,NL,Hotel
1005103,3,M,37,1,SE,Apt
1010272,4,M,40,0,FI,Hotel
1003394,5,F,,0,,Apt
1012170,6,F,43,1,FI,Hotel
1003999,4,F,45,0,ES,Hotel
1005867,6,F,37,,ES,Hotel
1008660,3,M,43,1,NL,Hotel
1002420,5,F,36,0,SE,Apt
1000427,4,M,39,1,ES,Hotel
1011698,3,F,37,1,BE,Apt
1000366,5,M,36,0,ES,Hotel
1007148,8,F,43,0,UK,Hotel
1005416,6,M,45,0,IT,Apt
1000171,3,F,40,0,ES,Apt
1001476,4,F,32,0,FI,Apt
1003062,2,M,41,1,,Hotel
1011601,5,F,38,1,SE,Apt
1005276,7,F,,0,IT,Apt
1011780,4,M,39,0,IT,Hotel
1011034,5,F,38,1,UK,Hotel
1005902,4,M,48,0,IT,Hotel
1005859,4,F,37,,DK,Hotel
1008021,8,F,,0,ES,Hotel
1010452,5,F,43,1,IT,Apt
1000312,2,M,37,1,BE,Apt
1010500,4,M,39,0,SE,Hotel
1002439,4,M,,1,,Apt
1008394,2,M,41,1,SE,Hotel
1000919,3,F,35,1,DK,Hotel
1008829,4,F,36,0,DK,Apt
1008255,3,M,42,1,UK,Hotel
1001440,8,M,36,1,DK,Apt
1013277,2,F,45,1,IT,Apt
1005732,4,M,40,,SE,Apt
1002714,5,M,39,1,FI,Apt
1012225,5,F,45,0,UK,Hotel
1007425,3,M,40,1,SE,Apt
1006278,6,M,33,0,BE,Apt
1003124,5,M,47,0,IT,Hotel
1012313,5,F,,0,UK,Hotel
1004103,3,F,39,0,NL,Apt
1003606,4,M,35,0,UK,Apt
1003155,2,F,40,,FI,Hotel
1005952,7,M,30,1,BE,Apt
1004473,5,F,40,1,SE,Hotel
1009916,4,F,44,0,ES,Hotel
1000418,7,F,38,0,FI,Apt
1005478,4,F,45,1,FI,Apt
1010263,2,M,42,0,SE,Apt
1012549,4,M,47,1,DK,Hotel
1009687,6,F,43,0,DK,Hotel
1012288,2,F,33,0,UK,Hotel
1008930,3,F,35,1,ES,Hotel
1011040,6,M,37,,FI,Hotel
1013954,5,F,46,1,BE,Apt
1013254,5,F,45,0,IT,Hotel
1006698,1,F,40,,SE,Hotel
1011640,7,F,,0,ES,Apt
1000891,4,M,38,1,BE,Apt
1001011,2,M,,1,SE,Hotel
1001167,4,F,33,0,DK,Apt
1011500,3,M,36,0,ES,Hotel
1012852,4,F,49,1,BE,Apt
1009371,4,M,45,0,BE,Hotel
1001033,5,M,42,1,SE,Hotel
1002748,3,M,47,1,ES,Hotel
1002814,4,F,40,1,BE,Apt
1004926,3,F,47,1,ES,Apt
1002466,2,M,36,0,IT,Apt
1000597,6,M,35,0,BE,Hotel
1013425,2,M,,,UK,Apt
1001579,3,F,42,0,NL,Hotel
1005246,5,F,44,1,UK,Hotel
1005890,5,M,40,0,FI,Hotel
1011426,4,M,44,1,IT,Hotel
1006836,6,M,35,0,,Hotel
1001911,2,F,41,1,ES,Apt
1008381,5,F,47,1,SE,Hotel
1013216,5,F,,1,BE,Hotel
1010062,5,F,40,0,IT,Hotel
1012927,4,M,47,1,BE,Hotel
1011758,4,F,39,1,UK,Apt
1009734,5,M,37,1,FI,Hotel
1008018,3,F,37,0,DK,Apt
1013672,3,F,29,0,,Apt
1001525,4,M,41,1,ES,Hotel
1001570,7,M,44,1,FI,Hotel
1004704,3,M,,0,BE,Hotel
1004695,3,F,43,0,NL,Hotel
1009239,1,F,45,1,UK,Hotel
1007350,4,F,37,0,ES,Apt
1005169,5,F,36,0,DK,Apt
1013244,7,M,39,1,SE,Apt
1008571,4,M,29,0,FI,Hotel
1011557,4,M,45,,FI,Apt
1009595,7,M,39,0,FI,Hotel
1013862,3,F,38,1,NL,Hotel
1010649,2,F,40,1,,Hotel
1010674,3,F,39,1,SE,Hotel
1007685,2,M,39,1,ES,Apt
1001183,3,F,31,0,SE,Apt
1008602,2,F,34,1,,Hotel
1001955,3,M,32,1,NL,Apt
1000154,6,F,35,1,DK,Hotel
1011860,3,M,42,1,IT,Apt
1013605,5,M,45,0,FI,Hotel
1012465,3,M,44,1,,Hotel
1003537,2,M,33,0,ES,Hotel
1012153,4,M,36,0,NL,Hotel
1012409,5,F,43,,SE,Apt
1011907,3,F,37,1,NL,Hotel
1002917,4,F,41,1,DK,Apt
1011748,2,F,40,1,BE,Hotel
1005142,10,M,,0,SE,Hotel
1003436,5,M,42,1,IT,Hotel
1013609,3,F,42,0,,Hotel
1005012,5,M,,1,UK,Hotel
1007437,3,M,40,1,IT,Apt
1013546,4,M,37,0,UK,Hotel
1001038,5,F,39,1,SE,Hotel
1006702,4,M,35,,NL,Hotel
1006615,4,M,34,,FI,Apt
1007879,3,F,43,1,SE,Apt
1010353,3,F,40,0,BE,Apt
1010876,5,F,50,0,SE,Apt
1003752,2,F,41,0,NL,Hotel
1007094,4,M,43,1,ES,Hotel
1002349,4,F,,0,,Hotel
1008830,4,M,37,1,UK,Apt
1006678,3,M,47,0,,Hotel
1005506,5,M,42,0,UK,Apt
1004755,4,M,39,1,,Apt
1012370,2,M,38,,DK,Apt
1001653,3,F,38,1,ES,Hotel
1012095,5,F,44,1,BE,Apt
1012316,5,M,38,0,SE,Hotel
1004222,3,M,34,0,BE,Hotel
1013705,5,F,44,0,IT,Hotel
1003504,5,F,,0,DK,Apt
1007599,7,F,37,0,BE,Apt
1013494,3,M,44,0,NL,Apt
1013389,7,F,35,0,UK,Apt
1008366,4,M,45,1,FI,Hotel
1012444,2,F,39,1,BE,Hotel
1000968,4,F,41,0,,Hotel
1000238,3,F,53,,DK,Apt
1004467,1,M,34,1,NL,Apt
1006979,5,F,38,0,IT,Apt
1013616,5,F,41,1,BE,Apt
1002366,7,M,38,0,SE,Hotel
1008096,3,M,31,0,UK,Hotel
1009175,6,M,35,1,NL,Apt
1003939,2,F,44,1,FI,Hotel
1012072,2,F,46,1,ES,Apt
1013923,2,M,36,1,BE,Apt
1004246,10,M,51,,NL,Hotel
1005230,7,M,42,1,ES,Hotel
1008340,6,F,36,0,FI,Apt
1006712,6,M,43,,DK,Hotel
1006642,3,M,40,1,BE,Apt
1005938,4,M,40,1,NL,Hotel
1007744,4,M,41,1,,Hotel
1000792,6,M,,,SE,Hotel
1010342,7,M,,0,BE,Hotel
1006882,7,M,43,1,,Hotel
1005408,4,M,40,1,,Apt
1003831,6,F,41,,DK,Hotel
1005740,4,F,,1,NL,Apt
1005298,1,M,36,0,DK,Hotel
1004067,5,F,42,1,ES,Apt
1001346,5,F,37,0,ES,Apt
1012015,2,M,44,1,UK,Hotel
1014063,2,F,,1,SE,Hotel
1008470,7,M,42,1,SE,Hotel
1012867,6,F,44,1,ES,Hotel
1010518,1,M,41,1,NL,Apt
1005758,4,F,38,0,FI,Apt
1009512,5,M,33,0,ES,Hotel
1008075,1,M,45,0,,Apt
1002081,6,F,35,1,NL,Hotel
1002002,3,F,,1,FI,Apt
1012100,3,M,,0,DK,Apt
1007003,3,F,44,0,,Hotel
1008475,2,M,39,0,IT,Hotel
1009751,3,F,45,0,SE,Apt
1009755,3,M,36,0,BE,Hotel
1009561,4,F,34,1,SE,Hotel
1004581,6,M,41,0,,Apt
1013408,8,F,36,1,IT,Hotel
1007268,1,M,39,0,ES,Hotel
1002396,7,F,40,,SE,Apt
1008490,3,M,40,0,BE,Hotel
1009743,2,M,39,1,SE,Hotel
1012903,10,M,37,0,IT,Hotel
1012823,3,M,41,1,ES,Hotel
1000852,6,M,,,,Hotel
1003332,3,F,49,1,ES,Apt
1001500,2,F,38,1,BE,Hotel
1012821,2,M,37,1,,Apt
1001396,4,F,45,0,ES,Hotel
1002992,6,F,41,1,DK,Apt
1005992,3,M,35,0,NL,Hotel
1000563,3,F,49,1,FI,Apt
1012380,3,M,36,,IT,Apt
1009613,6,F,41,0,UK,Hotel
1010072,7,F,44,0,ES,Hotel
1010712,3,F,41,1,IT,Apt
1006666,2,M,48,0,FI,Apt
1008534,3,F,41,0,UK,Apt
1008493,5,F,39,0,UK,Apt
1001827,6,F,48,1,,Apt
1004438,9,M,37,1,IT,Hotel
1005368,3,M,47,,BE,Apt
1013098,3,F,44,0,NL,Hotel
1012366,5,M,39,1,FI,Apt
1011534,2,F,42,0,BE,Hotel
1005552,5,F,43,,ES,Apt
1007992,6,F,33,0,UK,Apt
1008121,4,F,44,1,FI,Apt
1010187,5,M,40,1,BE,Apt
1010386,2,F,40,,FI,Apt
1009623,2,F,35,1,SE,Hotel
1002096,2,F,,0,NL,Apt
1003547,3,M,42,0,BE,Apt
1007133,4,M,38,0,ES,Hotel
1009433,4,F,54,1,NL,Apt
1009671,4,M,42,,SE,Apt
1013063,2,M,37,1,FI,Apt
1008987,3,F,41,1,DK,Hotel
1002940,6,F,32,0,UK,Apt
1005871,2,M,45,1,FI,Hotel
1004447,8,M,46,0,FI,Apt
1011528,3,F,35,1,IT,Hotel
1009790,6,M,41,1,IT,Hotel
1002247,2,M,39,0,IT,Hotel
1014073,4,M,44,,NL,Apt
1012828,3,M,,0,SE,Apt
1002516,4,M,42,1,NL,Hotel
1002076,3,M,38,1,UK,Hotel
1003879,4,F,27,0,UK,Apt
1003844,1,F,42,,IT,Apt
1000068,4,F,40,1,SE,Apt
1003749,6,F,43,1,DK,Apt
1007779,7,M,40,0,NL,Hotel
1003610,3,F,39,0,BE,Apt
1012870,5,F,36,0,DK,Hotel
1001143,2,M,38,1,,Apt
1000336,5,F,31,0,SE,Apt
1002524,2,F,48,1,DK,Apt
1005838,4,M,46,1,BE,Hotel
1009096,2,M,42,0,,Apt
1013126,6,M,28,1,IT,Apt
1012309,2,F,43,1,DK,Apt
1013650,4,F,40,0,SE,Hotel
1003466,3,M,,0,UK,Hotel
1007159,4,M,39,0,IT,Hotel
1012003,5,F,43,1,NL,Apt
1012775,5,M,,1,ES,Apt
1008708,9,F,,,ES,Hotel
1001162,4,F,36,1,,Hotel
1003966,4,M,37,1,IT,Apt
1011517,3,M,37,0,DK,Hotel
1002999,4,F,37,0,BE,Apt
1003027,2,F,41,1,BE,Apt
1004785,4,F,41,0,NL,Hotel
1007625,5,F,33,1,BE,Hotel
1004996,7,M,40,1,,Hotel
1005997,7,F,40,1,DK,Hotel
1010811,3,M,35,1,IT,Apt
1000632,5,F,47,1,ES,Apt
1009197,1,F,36,0,NL,Apt
1011817,5,M,39,1,BE,Apt
1005039,4,F,43,1,NL,Apt
1000092,6,M,,0,FI,Hotel
1001157,3,M,35,1,NL,Apt
1005010,4,M,36,0,IT,Hotel
1000896,7,F,41,1,FI,Hotel
1001652,3,F,48,,UK,Apt
1005043,3,F,41,1,UK,Apt
1008376,3,F,41,0,NL,Hotel
1003457,2,F,,1,NL,Hotel
1002498,6,M,46,1,ES,Hotel
1008354,4,F,46,0,UK,Hotel
1005190,3,F,43,0,ES,Hotel
1006417,6,M,47,1,UK,Hotel
1006287,1,F,42,1,SE,Apt
1007259,5,M,41,1,IT,Hotel
1003657,3,F,32,1,IT,Hotel
1012272,4,M,44,0,ES,Apt
1011563,4,F,39,0,,Apt
1000462,5,M,42,1,UK,Hotel
1007136,5,F,42,0,ES,Hotel
1001724,5,F,47,0,DK,Hotel
1004355,5,F,49,,NL,Hotel
1008175,4,F,42,1,,Apt
1004388,4,F,45,0,SE,Hotel
1011187,6,M,37,0,IT,Hotel
1004709,7,M,48,,FI,Hotel
1008544,3,M,43,1,,Hotel
1010920,3,M,39,1,NL,Apt
1008311,4,M,35,1,SE,Apt
1004419,4,M,41,1,ES,Hotel
1013555,4,F,40,1,FI,Hotel
1003161,2,F,,0,,Hotel
1000002,4,F,,0,BE,Hotel
1001712,1,M,32,1,SE,Apt
1008321,3,M,38,0,NL,Hotel
1013665,2,M,43,0,,Hotel
1001782,5,F,,0,ES,Hotel
1003334,1,M,35,0,,Hotel
1000855,3,M,34,0,NL,Hotel
1008997,2,F,40,,BE,Hotel
1002964,2,F,43,1,ES,Apt
1012676,3,M,41,0,,Apt
1001754,4,M,42,,SE,Apt
1011192,3,M,43,1,NL,Hotel
1001912,3,M,42,,ES,Apt
1011120,6,F,39,0,SE,Hotel
1007787,2,M,36,1,UK,Apt
1006604,2,F,39,1,BE,Hotel
1008135,1,M,35,1,ES,Hotel
1003165,3,M,43,,ES,Apt
1005673,3,M,45,1,NL,Hotel
1013445,2,M,33,1,DK,Hotel
1012256,6,F,38,0,ES,Apt
1003100,4,F,40,0,UK,Apt
1003798,2,F,42,1,FI,Apt
1011058,6,F,40,0,DK,Apt
1001142,2,F,40,0,FI,Apt
1003734,3,M,47,1,ES,Hotel
1010738,4,M,37,1,IT,Apt
1003940,6,F,37,1,UK,Hotel
1002091,3,F,,1,ES,Apt
1011333,5,M,52,,NL,Apt
1012130,2,M,,0,FI,Hotel
1001813,5,F,46,1,IT,Apt
1011525,3,M,43,1,,Hotel
1010474,4,F,41,0,FI,Hotel
1006868,3,M,49,1,NL,Hotel
1012164,4,M,41,,ES,Hotel
1001493,1,F,47,0,NL,Hotel
1000769,4,F,35,0,,Apt
1001289,3,F,41,0,NL,Hotel
1006185,3,F,49,,IT,Apt
1001070,4,F,35,,SE,Apt
1008512,10,M,45,1,UK,Hotel
1008705,6,F,,1,IT,Hotel
1010153,2,F,43,0,IT,Hotel
1006880,3,F,44,1,ES,Hotel
1012303,1,F,34,1,IT,Hotel
1010231,6,F,36,1,FI,Hotel
1008265,3,F,34,1,FI,Hotel
1013958,6,F,41,1,IT,Apt
1004064,3,F,41,0,BE,Hotel
1003098,5,M,38,1,BE,Apt
1000989,2,M,43,0,FI,Hotel
1005666,3,F,,0,NL,Hotel
1000882,1,F,42,0,SE,Hotel
1009117,8,F,34,1,DK,Hotel
1001074,4,F,,0,BE,Apt
1007204,5,F,44,1,ES,Apt
1001930,4,F,38,1,ES,Hotel
1007123,5,F,38,0,FI,Apt
1004917,4,F,39,1,IT,Hotel
1009636,2,M,36,1,BE,Apt
1013899,3,M,40,0,ES,Hotel
1003906,4,F,34,1,UK,Hotel
1000029,3,M,45,0,ES,Apt
1006159,6,F,44,0,DK,Hotel
1010113,7,M,39,0,IT,Hotel
1008362,4,M,35,1,ES,Apt
1012263,2,F,46,,,Hotel
1012547,1,F,46,0,ES,Hotel
1012191,3,M,43,0,BE,Hotel
1005920,4,F,38,1,UK,Hotel
1007732,5,M,42,1,,Hotel
1013999,3,F,39,1,IT,Hotel
1001815,4,M,34,1,IT,Apt
1010864,3,F,47,1,IT,Apt
1012680,5,F,36,0,,Apt
1013195,6,F,46,0,IT,Hotel
1013623,4,F,34,0,IT,Hotel
1007035,1,F,44,0,,Hotel
1008407,2,M,37,,UK,Apt
1009132,2,F,44,,SE,Hotel
1007416,7,F,42,0,SE,Hotel
1009024,1,F,40,1,SE,Hotel
1010473,7,M,36,1,FI,Apt
1011421,4,F,33,1,NL,Apt
1003185,1,F,42,1,BE,Apt
1003564,6,M,40,0,FI,Hotel
1002740,3,M,44,0,IT,Apt
1003463,3,F,48,0,,Hotel
1004061,2,F,44,0,IT,Hotel
1005669,4,M,45,0,FI,Apt
1005791,1,F,33,1,IT,Hotel
1011081,8,F,40,0,DK,Apt
1005976,4,M,36,1,IT,Apt
1001168,8,F,32,1,DK,Hotel
1010952,6,F,34,1,SE,Hotel
1007411,7,M,41,0,IT,Apt
1000307,2,F,46,0,IT,Hotel
1003836,5,M,45,0,,Hotel
1006424,3,M,40,,ES,Apt
1003243,2,F,43,1,BE,Hotel
1008153,2,M,43,1,NL,Hotel
1000842,5,M,40,0,DK,Hotel
1003013,3,M,41,1,SE,Hotel
1000551,4,F,42,1,IT,Hotel
1004056,2,M,43,0,SE,Apt
1003821,3,F,44,0,SE,Hotel
1012848,8,M,40,0,,Hotel
1010298,4,F,33,0,ES,Apt
1006519,6,M,,1,BE,Apt
1002473,8,F,46,1,DK,Apt
1003225,4,F,34,0,BE,Apt
1001886,4,F,44,,NL,Hotel
1010032,2,M,44,1,UK,Hotel
1013974,2,F,39,0,DK,Apt
1004828,5,M,42,1,DK,Hotel
1000333,4,F,48,0,IT,Hotel
1013186,4,F,39,0,NL,Hotel
1013762,4,M,36,,DK,Hotel
1002195,2,M,46,1,NL,Hotel
1003116,2,F,38,1,NL,Hotel
1006370,7,F,36,0,BE,Apt
1008673,2,M,29,1,SE,Apt
1009907,3,M,43,0,DK,Apt
1002000,4,M,37,1,,Apt
1005370,3,F,48,1,DK,Hotel
1001546,4,F,39,,IT,Hotel
1008754,3,F,36,0,SE,Apt
1004175,4,M,37,0,IT,Hotel
1001646,3,F,33,1,UK,Hotel
1006611,1,M,42,0,IT,Apt
1011898,3,F,33,0,IT,Apt
1010547,1,M,,1,ES,Apt
1013854,3,F,,1,IT,Hotel
1006404,8,M,47,0,SE,Apt
1008199,5,F,40,0,BE,Apt
1006900,5,F,36,0,IT,Apt
1004377,4,F,43,0,,Hotel
1004556,4,M,35,0,ES,Hotel
1007229,3,F,47,0,DK,Hotel
1007025,4,M,29,,SE,Hotel
1011720,2,F,,0,SE,Hotel
1010039,4,M,,0,FI,Hotel
1005235,4,F,45,1,SE,Apt
1012011,2,M,41,0,IT,Hotel
1012067,4,F,33,0,ES,Apt
1004877,5,M,54,1,BE,Hotel
1000223,7,F,33,,FI,Apt
1008772,7,F,38,1,BE,Hotel
1002597,4,M,40,1,FI,Hotel
1011572,5,M,50,0,IT,Apt
1008343,3,F,38,1,NL,Hotel
1003070,2,M,37,1,IT,Apt
1005713,3,F,38,0,BE,Apt
1002382,6,M,39,0,,Hotel
1007496,4,M,,0,BE,Apt
1007966,5,M,38,1,ES,Apt
1004768,2,F,42,1,BE,Apt
1000766,4,M,30,1,DK,Apt
1013153,1,M,41,1,SE,Apt
1008632,5,M,42,1,IT,Hotel
1005956,7,F,42,0,UK,Hotel
1009258,3,M,41,1,SE,Hotel
1004258,4,F,57,0,ES,Apt
1008413,4,F,38,0,DK,Apt
1000059,3,F,48,1,SE,Apt
1000051,3,F,,1,BE,Apt
1013941,6,F,44,0,BE,Hotel
1004485,5,F,40,1,SE,Hotel
1011334,6,M,43,1,NL,Hotel
1001952,5,M,49,0,FI,Apt
1010853,6,M,,0,,Hotel
1005747,5,M,39,0,BE,Apt
1005653,2,F,46,1,IT,Apt
1013145,5,F,34,1,BE,Hotel
1004174,6,M,33,1,ES,Apt
1000019,3,F,45,1,ES,Hotel
1001950,1,F,40,1,ES,Hotel
1003699,2,M,46,0,UK,Apt
1006422,6,F,41,0,FI,Hotel
1013997,5,F,33,,DK,Hotel
1013023,3,F,36,1,BE,Hotel
1012932,6,F,32,0,BE,Hotel
1013881,5,M,44,0,BE,Apt
1008520,5,M,35,0,SE,Hotel
1003360,2,F,43,0,NL,Hotel
1010782,6,M,38,0,NL,Hotel
1001244,4,F,44,1,IT,Apt
1003369,5,F,39,0,UK,Apt
1005030,3,M,38,0,DK,Hotel
1000192,6,M,41,0,UK,Hotel
1002073,4,F,47,0,SE,Hotel
1003323,5,F,38,0,DK,Hotel
1004193,5,F,36,1,,Hotel
1004938,2,M,34,1,FI,Apt
1006668,4,F,43,0,UK,Hotel
1011722,2,F,43,,FI,Hotel
1003924,4,F,48,0,ES,Hotel
1001694,5,F,48,0,FI,Hotel
1010457,3,F,41,1,ES,Hotel
1003188,1,F,45,0,BE,Hotel
1007082,1,F,44,0,,Hotel
1007404,7,M,,,DK,Apt
1004735,4,M,53,0,DK,Hotel
1005297,5,F,,0,SE,Apt
1009724,3,F,36,1,ES,Hotel
1000130,3,F,38,1,SE,Hotel
1010852,5,F,37,0,ES,Hotel
1005007,3,M,,0,IT,Apt
1008884,5,F,41,0,,Hotel
1001801,7,M,44,1,UK,Hotel
1004692,3,M,41,0,IT,Apt
1007839,3,M,38,,ES,Hotel
1003550,5,M,43,0,SE,Apt
1001527,4,M,36,1,FI,Hotel
